
2024/07/11 (14:03:47) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/11 (14:03:47) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/11 (14:03:47) | DEBUG: Shared::init() : Initialized.
2024/07/11 (14:04:09) | INFO: Quitting! Runtime: 00:00:23

2024/07/12 (12:40:40) | ===> btop++ v.1.3.2
2024/07/12 (12:40:40) | INFO: Logger set to DEBUG
2024/07/12 (12:40:40) | DEBUG: Using locale en_US.UTF-8
2024/07/12 (12:40:40) | INFO: Running on /dev/pts/1
2024/07/12 (12:40:40) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/12 (12:40:40) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/12 (12:40:40) | DEBUG: Shared::init() : Initialized.
2024/07/12 (13:13:54) | INFO: Quitting! Runtime: 00:33:14

2024/07/13 (12:38:38) | ===> btop++ v.1.3.2
2024/07/13 (12:38:38) | INFO: Logger set to DEBUG
2024/07/13 (12:38:38) | DEBUG: Using locale en_US.UTF-8
2024/07/13 (12:38:38) | INFO: Running on /dev/pts/0
2024/07/13 (12:38:38) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/13 (12:38:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/13 (12:38:38) | DEBUG: Shared::init() : Initialized.

2024/07/16 (10:26:11) | ===> btop++ v.1.3.2
2024/07/16 (10:26:11) | INFO: Logger set to DEBUG
2024/07/16 (10:26:11) | DEBUG: Using locale en_US.UTF-8
2024/07/16 (10:26:11) | INFO: Running on /dev/pts/3
2024/07/16 (10:26:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/16 (10:26:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/16 (10:26:11) | DEBUG: Shared::init() : Initialized.
2024/07/16 (10:28:10) | DEBUG: Writing new config file
2024/07/16 (10:28:10) | INFO: Quitting! Runtime: 00:01:59

2024/07/16 (10:30:19) | ===> btop++ v.1.3.2
2024/07/16 (10:30:19) | INFO: Logger set to DEBUG
2024/07/16 (10:30:19) | DEBUG: Using locale en_US.UTF-8
2024/07/16 (10:30:19) | INFO: Running on /dev/pts/2
2024/07/16 (10:30:19) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/16 (10:30:19) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/16 (10:30:19) | DEBUG: Shared::init() : Initialized.
2024/07/16 (10:30:47) | INFO: Quitting! Runtime: 00:00:28

2024/07/16 (10:30:53) | ===> btop++ v.1.3.2
2024/07/16 (10:30:53) | INFO: Logger set to DEBUG
2024/07/16 (10:30:53) | DEBUG: Using locale en_US.UTF-8
2024/07/16 (10:30:53) | INFO: Running on /dev/pts/0
2024/07/16 (10:30:53) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/16 (10:30:53) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/16 (10:30:53) | DEBUG: Shared::init() : Initialized.
2024/07/16 (10:33:05) | INFO: Quitting! Runtime: 00:02:12

2024/07/16 (11:04:55) | ===> btop++ v.1.3.2
2024/07/16 (11:04:55) | INFO: Logger set to DEBUG
2024/07/16 (11:04:55) | DEBUG: Using locale en_US.UTF-8
2024/07/16 (11:04:55) | INFO: Running on /dev/pts/0
2024/07/16 (11:04:55) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/16 (11:04:55) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/16 (11:04:55) | DEBUG: Shared::init() : Initialized.

2024/07/16 (11:05:10) | ===> btop++ v.1.3.2
2024/07/16 (11:05:10) | INFO: Logger set to DEBUG
2024/07/16 (11:05:10) | DEBUG: Using locale en_US.UTF-8
2024/07/16 (11:05:10) | INFO: Running on /dev/pts/1
2024/07/16 (11:05:10) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/16 (11:05:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/16 (11:05:10) | DEBUG: Shared::init() : Initialized.
2024/07/16 (11:05:24) | INFO: Quitting! Runtime: 00:00:14
2024/07/16 (11:05:35) | INFO: Quitting! Runtime: 00:00:40

2024/07/20 (11:54:50) | ===> btop++ v.1.3.2
2024/07/20 (11:54:50) | INFO: Logger set to DEBUG
2024/07/20 (11:54:50) | DEBUG: Using locale en_US.UTF-8
2024/07/20 (11:54:50) | INFO: Running on /dev/pts/0
2024/07/20 (11:54:50) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/20 (11:54:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/20 (11:54:50) | DEBUG: Shared::init() : Initialized.
2024/07/20 (11:55:02) | INFO: Quitting! Runtime: 00:00:12

2024/07/21 (13:27:11) | ===> btop++ v.1.3.2
2024/07/21 (13:27:11) | INFO: Logger set to DEBUG
2024/07/21 (13:27:11) | DEBUG: Using locale en_US.UTF-8
2024/07/21 (13:27:11) | INFO: Running on /dev/pts/0
2024/07/21 (13:27:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/21 (13:27:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/21 (13:27:11) | DEBUG: Shared::init() : Initialized.
2024/07/21 (13:27:17) | INFO: Quitting! Runtime: 00:00:06

2024/07/21 (13:28:54) | ===> btop++ v.1.3.2
2024/07/21 (13:28:54) | INFO: Logger set to DEBUG
2024/07/21 (13:28:54) | DEBUG: Using locale en_US.UTF-8
2024/07/21 (13:28:54) | INFO: Running on /dev/pts/1
2024/07/21 (13:28:54) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/21 (13:28:54) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/21 (13:28:54) | DEBUG: Shared::init() : Initialized.
2024/07/21 (13:29:57) | INFO: Quitting! Runtime: 00:01:03

2024/07/21 (13:30:16) | ===> btop++ v.1.3.2
2024/07/21 (13:30:16) | INFO: Logger set to DEBUG
2024/07/21 (13:30:16) | DEBUG: Using locale en_US.UTF-8
2024/07/21 (13:30:16) | INFO: Running on /dev/pts/1
2024/07/21 (13:30:16) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/21 (13:30:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/21 (13:30:16) | DEBUG: Shared::init() : Initialized.
2024/07/21 (13:30:18) | INFO: Quitting! Runtime: 00:00:02

2024/07/21 (20:30:39) | ===> btop++ v.1.3.2
2024/07/21 (20:30:39) | INFO: Logger set to DEBUG
2024/07/21 (20:30:39) | DEBUG: Using locale en_US.UTF-8
2024/07/21 (20:30:39) | INFO: Running on /dev/pts/0
2024/07/21 (20:30:39) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/21 (20:30:39) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/21 (20:30:39) | DEBUG: Shared::init() : Initialized.
2024/07/21 (20:30:46) | INFO: Quitting! Runtime: 00:00:07

2024/07/22 (08:18:55) | ===> btop++ v.1.3.2
2024/07/22 (08:18:55) | INFO: Logger set to DEBUG
2024/07/22 (08:18:55) | DEBUG: Using locale en_US.UTF-8
2024/07/22 (08:18:55) | INFO: Running on /dev/pts/0
2024/07/22 (08:18:55) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/22 (08:18:55) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/22 (08:18:55) | DEBUG: Shared::init() : Initialized.
2024/07/22 (08:19:04) | INFO: Quitting! Runtime: 00:00:09

2024/07/22 (13:34:50) | ===> btop++ v.1.3.2
2024/07/22 (13:34:50) | INFO: Logger set to DEBUG
2024/07/22 (13:34:50) | DEBUG: Using locale en_US.UTF-8
2024/07/22 (13:34:50) | INFO: Running on /dev/pts/1
2024/07/22 (13:34:50) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/22 (13:34:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/22 (13:34:50) | DEBUG: Shared::init() : Initialized.
2024/07/22 (13:34:55) | INFO: Quitting! Runtime: 00:00:05

2024/07/22 (14:44:22) | ===> btop++ v.1.3.2
2024/07/22 (14:44:22) | INFO: Logger set to DEBUG
2024/07/22 (14:44:22) | DEBUG: Using locale en_US.UTF-8
2024/07/22 (14:44:22) | INFO: Running on /dev/pts/0
2024/07/22 (14:44:22) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/22 (14:44:22) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/22 (14:44:22) | DEBUG: Shared::init() : Initialized.
2024/07/22 (14:45:03) | DEBUG: Writing new config file
2024/07/22 (14:45:03) | INFO: Quitting! Runtime: 00:00:41

2024/07/22 (21:12:35) | ===> btop++ v.1.3.2
2024/07/22 (21:12:35) | INFO: Logger set to DEBUG
2024/07/22 (21:12:35) | DEBUG: Using locale en_US.UTF-8
2024/07/22 (21:12:35) | INFO: Running on /dev/pts/0
2024/07/22 (21:12:35) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/22 (21:12:35) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/22 (21:12:35) | DEBUG: Shared::init() : Initialized.
2024/07/22 (21:13:58) | INFO: Quitting! Runtime: 00:01:23

2024/07/23 (12:56:16) | ===> btop++ v.1.3.2
2024/07/23 (12:56:16) | INFO: Logger set to DEBUG
2024/07/23 (12:56:16) | DEBUG: Using locale en_US.UTF-8
2024/07/23 (12:56:16) | INFO: Running on /dev/pts/1
2024/07/23 (12:56:16) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/23 (12:56:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/23 (12:56:16) | DEBUG: Shared::init() : Initialized.
2024/07/23 (12:56:26) | INFO: Quitting! Runtime: 00:00:10

2024/07/23 (12:56:28) | ===> btop++ v.1.3.2
2024/07/23 (12:56:28) | INFO: Logger set to DEBUG
2024/07/23 (12:56:28) | DEBUG: Using locale en_US.UTF-8
2024/07/23 (12:56:28) | INFO: Running on /dev/pts/1
2024/07/23 (12:56:28) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/23 (12:56:28) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/23 (12:56:28) | DEBUG: Shared::init() : Initialized.
2024/07/23 (13:03:30) | DEBUG: Writing new config file
2024/07/23 (13:03:30) | INFO: Quitting! Runtime: 00:07:02

2024/07/24 (09:40:01) | ===> btop++ v.1.3.2
2024/07/24 (09:40:01) | INFO: Logger set to DEBUG
2024/07/24 (09:40:01) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (09:40:01) | INFO: Running on /dev/pts/2
2024/07/24 (09:40:01) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (09:40:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (09:40:01) | DEBUG: Shared::init() : Initialized.
2024/07/24 (09:47:15) | DEBUG: Writing new config file
2024/07/24 (09:47:15) | INFO: Quitting! Runtime: 00:07:14

2024/07/24 (17:14:44) | ===> btop++ v.1.3.2
2024/07/24 (17:14:44) | INFO: Logger set to DEBUG
2024/07/24 (17:14:44) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (17:14:44) | INFO: Running on /dev/pts/0
2024/07/24 (17:14:44) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (17:14:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (17:14:44) | DEBUG: Shared::init() : Initialized.
2024/07/24 (17:15:49) | DEBUG: Writing new config file
2024/07/24 (17:15:49) | INFO: Quitting! Runtime: 00:01:05

2024/07/24 (17:18:18) | ===> btop++ v.1.3.2
2024/07/24 (17:18:18) | INFO: Logger set to DEBUG
2024/07/24 (17:18:18) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (17:18:18) | INFO: Running on /dev/pts/0
2024/07/24 (17:18:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (17:18:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (17:18:18) | DEBUG: Shared::init() : Initialized.
2024/07/24 (17:31:58) | INFO: Quitting! Runtime: 00:13:40

2024/07/24 (17:32:13) | ===> btop++ v.1.3.2
2024/07/24 (17:32:13) | INFO: Logger set to DEBUG
2024/07/24 (17:32:13) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (17:32:13) | INFO: Running on /dev/pts/1
2024/07/24 (17:32:13) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (17:32:13) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (17:32:13) | DEBUG: Shared::init() : Initialized.
2024/07/24 (17:32:18) | INFO: Quitting! Runtime: 00:00:05

2024/07/24 (17:32:23) | ===> btop++ v.1.3.2
2024/07/24 (17:32:23) | INFO: Logger set to DEBUG
2024/07/24 (17:32:23) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (17:32:23) | INFO: Running on /dev/pts/1
2024/07/24 (17:32:23) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (17:32:23) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (17:32:23) | DEBUG: Shared::init() : Initialized.
2024/07/24 (17:37:06) | INFO: Quitting! Runtime: 00:04:43

2024/07/24 (17:40:14) | ===> btop++ v.1.3.2
2024/07/24 (17:40:14) | INFO: Logger set to DEBUG
2024/07/24 (17:40:14) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (17:40:14) | INFO: Running on /dev/pts/0
2024/07/24 (17:40:14) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (17:40:14) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (17:40:14) | DEBUG: Shared::init() : Initialized.
2024/07/24 (18:06:33) | DEBUG: Writing new config file
2024/07/24 (18:06:33) | INFO: Quitting! Runtime: 00:26:19

2024/07/24 (19:08:52) | ===> btop++ v.1.3.2
2024/07/24 (19:08:52) | INFO: Logger set to DEBUG
2024/07/24 (19:08:52) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (19:08:52) | INFO: Running on /dev/pts/0
2024/07/24 (19:08:52) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (19:08:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (19:08:52) | DEBUG: Shared::init() : Initialized.
2024/07/24 (19:10:08) | DEBUG: Writing new config file
2024/07/24 (19:10:08) | INFO: Quitting! Runtime: 00:01:16

2024/07/24 (20:17:41) | ===> btop++ v.1.3.2
2024/07/24 (20:17:41) | INFO: Logger set to DEBUG
2024/07/24 (20:17:41) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (20:17:41) | INFO: Running on /dev/pts/0
2024/07/24 (20:17:41) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (20:17:41) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (20:17:41) | DEBUG: Shared::init() : Initialized.
2024/07/24 (20:17:48) | INFO: Quitting! Runtime: 00:00:07

2024/07/24 (21:15:08) | ===> btop++ v.1.3.2
2024/07/24 (21:15:08) | INFO: Logger set to DEBUG
2024/07/24 (21:15:08) | DEBUG: Using locale en_US.UTF-8
2024/07/24 (21:15:08) | INFO: Running on /dev/pts/0
2024/07/24 (21:15:08) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/24 (21:15:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/24 (21:15:08) | DEBUG: Shared::init() : Initialized.
2024/07/24 (21:15:52) | INFO: Quitting! Runtime: 00:00:44

2024/07/25 (11:44:14) | ===> btop++ v.1.3.2
2024/07/25 (11:44:14) | INFO: Logger set to DEBUG
2024/07/25 (11:44:14) | DEBUG: Using locale en_US.UTF-8
2024/07/25 (11:44:14) | INFO: Running on /dev/pts/0
2024/07/25 (11:44:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/25 (11:44:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/25 (11:44:15) | DEBUG: Shared::init() : Initialized.
2024/07/25 (11:50:03) | DEBUG: Writing new config file
2024/07/25 (11:50:03) | INFO: Quitting! Runtime: 00:05:49

2024/07/25 (14:15:09) | ===> btop++ v.1.3.2
2024/07/25 (14:15:09) | INFO: Logger set to DEBUG
2024/07/25 (14:15:09) | DEBUG: Using locale en_US.UTF-8
2024/07/25 (14:15:09) | INFO: Running on /dev/pts/0
2024/07/25 (14:15:10) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/25 (14:15:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/25 (14:15:10) | DEBUG: Shared::init() : Initialized.
2024/07/25 (14:15:43) | DEBUG: Writing new config file
2024/07/25 (14:15:43) | INFO: Quitting! Runtime: 00:00:34

2024/07/26 (09:39:53) | ===> btop++ v.1.3.2
2024/07/26 (09:39:53) | INFO: Logger set to DEBUG
2024/07/26 (09:39:53) | DEBUG: Using locale en_US.UTF-8
2024/07/26 (09:39:53) | INFO: Running on /dev/pts/0
2024/07/26 (09:39:53) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/26 (09:39:53) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/26 (09:39:53) | DEBUG: Shared::init() : Initialized.
2024/07/26 (09:40:05) | INFO: Quitting! Runtime: 00:00:12

2024/07/26 (15:16:54) | ===> btop++ v.1.3.2
2024/07/26 (15:16:54) | INFO: Logger set to DEBUG
2024/07/26 (15:16:54) | DEBUG: Using locale en_US.UTF-8
2024/07/26 (15:16:54) | INFO: Running on /dev/pts/1
2024/07/26 (15:16:54) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/26 (15:16:54) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/26 (15:16:54) | DEBUG: Shared::init() : Initialized.
2024/07/26 (15:19:35) | INFO: Quitting! Runtime: 00:02:41

2024/07/26 (15:31:27) | ===> btop++ v.1.3.2
2024/07/26 (15:31:27) | INFO: Logger set to DEBUG
2024/07/26 (15:31:27) | DEBUG: Using locale en_US.UTF-8
2024/07/26 (15:31:27) | INFO: Running on /dev/pts/0
2024/07/26 (15:31:27) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/26 (15:31:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/26 (15:31:27) | DEBUG: Shared::init() : Initialized.
2024/07/26 (15:31:46) | INFO: Quitting! Runtime: 00:00:19

2024/07/26 (15:37:37) | ===> btop++ v.1.3.2
2024/07/26 (15:37:37) | INFO: Logger set to DEBUG
2024/07/26 (15:37:37) | DEBUG: Using locale en_US.UTF-8
2024/07/26 (15:37:37) | INFO: Running on /dev/pts/0
2024/07/26 (15:37:37) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/07/26 (15:37:37) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/07/26 (15:37:37) | DEBUG: Shared::init() : Initialized.
2024/07/26 (15:39:17) | INFO: Logger set to INFO
2024/07/26 (15:39:17) | INFO: Logger set to DEBUG
2024/07/26 (15:39:20) | INFO: Logger set to DEBUG
2024/07/26 (15:39:20) | INFO: Logger set to INFO

2024/08/10 (12:35:53) | ===> btop++ v.1.3.2
2024/08/10 (12:35:53) | INFO: Logger set to INFO
2024/08/10 (12:35:53) | INFO: Logger set to DEBUG
2024/08/10 (12:36:20) | DEBUG: Writing new config file
2024/08/10 (12:36:20) | INFO: Quitting! Runtime: 00:04:21

2024/08/10 (12:43:24) | ===> btop++ v.1.3.2
2024/08/10 (12:43:24) | INFO: Logger set to DEBUG
2024/08/10 (12:43:24) | DEBUG: Using locale en_US.UTF-8
2024/08/10 (12:43:24) | INFO: Running on /dev/pts/0
2024/08/10 (12:43:24) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/08/10 (12:43:24) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/08/10 (12:43:24) | DEBUG: Shared::init() : Initialized.
2024/08/10 (12:43:36) | DEBUG: Writing new config file
2024/08/10 (12:43:36) | INFO: Quitting! Runtime: 00:00:12

2024/08/10 (12:43:43) | ===> btop++ v.1.3.2
2024/08/10 (12:43:43) | INFO: Logger set to DEBUG
2024/08/10 (12:43:43) | DEBUG: Using locale en_US.UTF-8
2024/08/10 (12:43:43) | INFO: Running on /dev/pts/0
2024/08/10 (12:43:43) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/08/10 (12:43:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/08/10 (12:43:43) | DEBUG: Shared::init() : Initialized.
2024/08/10 (12:44:00) | DEBUG: Writing new config file
2024/08/10 (12:44:00) | INFO: Quitting! Runtime: 00:00:17

2024/08/10 (12:54:12) | ===> btop++ v.1.3.2
2024/08/10 (12:54:12) | INFO: Logger set to DEBUG
2024/08/10 (12:54:12) | DEBUG: Using locale en_US.UTF-8
2024/08/10 (12:54:12) | INFO: Running on /dev/pts/0
2024/08/10 (12:54:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/08/10 (12:54:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/08/10 (12:54:12) | DEBUG: Shared::init() : Initialized.
2024/08/10 (12:54:24) | INFO: Quitting! Runtime: 00:00:12

2024/08/10 (12:54:48) | ===> btop++ v.1.3.2
2024/08/10 (12:54:48) | INFO: Logger set to DEBUG
2024/08/10 (12:54:48) | DEBUG: Using locale en_US.UTF-8
2024/08/10 (12:54:48) | INFO: Running on /dev/pts/1
2024/08/10 (12:54:48) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/08/10 (12:54:48) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/08/10 (12:54:48) | DEBUG: Shared::init() : Initialized.
2024/08/10 (12:54:56) | INFO: Quitting! Runtime: 00:00:08

2024/08/10 (12:54:59) | ===> btop++ v.1.3.2
2024/08/10 (12:54:59) | INFO: Logger set to DEBUG
2024/08/10 (12:54:59) | DEBUG: Using locale en_US.UTF-8
2024/08/10 (12:54:59) | INFO: Running on /dev/pts/1
2024/08/10 (12:54:59) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
